Temperature;Date;Time
24.25;2021-10-15;13:17:42.957143795
24.25;2021-10-15;13:17:47.186570895
-300.0;2021-10-15;13:17:52.296912762
-300.0;2021-10-15;13:17:55.895647909
24.25;2021-10-15;13:17:58.694801626
24.25;2021-10-15;13:18:02.437313338
24.0;2021-10-15;13:18:05.727451953
24.25;2021-10-15;13:18:09.137777253
24.25;2021-10-15;13:18:13.776810720
24.0;2021-10-15;13:18:17.118769324
24.0;2021-10-15;13:18:20.847587388
24.25;2021-10-15;13:18:24.137280400
24.25;2021-10-15;13:18:27.415203530
24.0;2021-10-15;13:18:32.134461258
23.75;2021-10-15;13:22:11.227215734
24.25;2021-10-15;13:22:16.671545901
24.25;2021-10-15;13:22:19.522645365
24.25;2021-10-15;13:22:22.782366526
24.25;2021-10-15;13:22:27.052075432
24.25;2021-10-15;13:22:29.881459266
24.25;2021-10-15;13:22:34.663248375
24.25;2021-10-15;13:22:37.002206885
24.25;2021-10-15;13:22:41.722355298
24.25;2021-10-15;13:22:45.004145784
24.25;2021-10-15;13:22:48.822726836
24.25;2021-10-15;13:22:52.214624684
24.25;2021-10-15;13:22:57.960533225
24.25;2021-10-15;13:22:59.784844356
24.25;2021-10-15;13:23:04.521554792
24.25;2021-10-15;13:23:08.321377151
24.25;2021-10-15;13:23:12.132159630
24.25;2021-10-15;13:23:14.442931169
24.25;2021-10-15;13:23:18.751105550
24.0;2021-10-15;13:23:23.144877098
24.25;2021-10-15;13:23:26.498001519
24.25;2021-10-15;13:23:29.312451702
24.25;2021-10-15;13:23:34.033047344
24.25;2021-10-15;13:23:36.860686433
24.25;2021-10-15;13:23:41.144607563
-300.0;2021-10-15;13:23:44.980067449
24.25;2021-10-15;13:23:49.823649117
24.25;2021-10-15;13:23:52.212215491
-300.0;2021-10-15;13:23:56.031057169
24.25;2021-10-15;13:23:59.794865127
24.25;2021-10-15;13:24:03.071846223
24.25;2021-10-15;13:24:07.364342497
24.25;2021-10-15;13:24:11.220258897
24.25;2021-10-15;13:24:15.951608177
24.25;2021-10-15;13:24:20.272527004
24.25;2021-10-15;13:24:23.633855740
24.25;2021-10-15;13:24:25.979656488
24.25;2021-10-15;13:24:29.172225743
24.25;2021-10-15;13:24:33.422679775
24.25;2021-10-15;13:24:37.821417588
24.25;2021-10-15;13:24:42.449135112
24.25;2021-10-15;13:24:46.090204850
24.25;2021-10-15;13:24:50.040610971
24.25;2021-10-15;13:24:52.371111285
24.25;2021-10-15;13:24:57.639387928
24.25;2021-10-15;13:24:59.999772920
24.25;2021-10-15;13:25:05.814213640
24.25;2021-10-15;13:25:08.659112276
24.25;2021-10-15;13:25:11.989590665
24.25;2021-10-15;13:25:15.303116436
24.25;2021-10-15;13:25:20.632430465
24.25;2021-10-15;13:25:23.901851122
24.25;2021-10-15;13:25:28.199597794
24.25;2021-10-15;13:25:31.501009387
-300.0;2021-10-15;13:25:34.322858525
24.25;2021-10-15;13:25:38.561182437
24.25;2021-10-15;13:25:41.378606364
24.25;2021-10-15;13:25:45.660493232
24.25;2021-10-15;13:25:49.839976223
24.25;2021-10-15;13:25:54.599567555
24.25;2021-10-15;13:25:56.488422545
24.25;2021-10-15;13:26:00.281727506
-300.0;2021-10-15;13:26:03.578670175
24.25;2021-10-15;13:26:08.831999261
24.25;2021-10-15;13:26:11.188377322
24.25;2021-10-15;13:26:16.008067849
24.25;2021-10-15;13:26:19.788324837
24.25;2021-10-15;13:26:24.998877360
24.25;2021-10-15;13:26:28.838494024
24.25;2021-10-15;13:26:33.140047128
24.25;2021-10-15;13:26:35.951076533
24.25;2021-10-15;13:26:38.799479188
24.25;2021-10-15;13:26:43.109442058
24.25;2021-10-15;13:26:47.480124629
-300.0;2021-10-15;13:26:50.838612788
24.25;2021-10-15;13:26:54.737650100
24.25;2021-10-15;13:26:59.577499963
24.25;2021-10-15;13:27:02.930981985
24.25;2021-10-15;13:27:06.757427085
24.25;2021-10-15;13:27:11.546805429
24.25;2021-10-15;13:27:13.387168117
24.25;2021-10-15;13:27:17.669057480
24.25;2021-10-15;13:27:21.487558495
24.25;2021-10-15;13:27:24.299467601
24.25;2021-10-15;13:27:28.536592904
24.25;2021-10-15;13:27:31.857392849
24.25;2021-10-15;13:27:35.646857376
24.25;2021-10-15;13:27:40.878176078
24.25;2021-10-15;13:27:45.080657414
24.25;2021-10-15;13:27:47.428253475
24.25;2021-10-15;13:27:51.207648532
24.25;2021-10-15;13:27:54.478131721
24.5;2021-10-15;13:28:00.277735099
24.5;2021-10-15;13:28:02.198623462
24.75;2021-10-15;13:28:05.978382344
25.0;2021-10-15;13:28:09.829341629
24.75;2021-10-15;13:28:15.047726270
