Temperature;Date;Time
22.5;2021-10-15;13:25:42.840943516
22.5;2021-10-15;13:25:45.188791874
22.5;2021-10-15;13:25:50.792014237
22.5;2021-10-15;13:25:53.140282460
22.5;2021-10-15;13:25:57.442518344
22.5;2021-10-15;13:26:01.704221828
22.5;2021-10-15;13:26:05.522258585
22.5;2021-10-15;13:26:07.368443669
22.5;2021-10-15;13:26:10.698332579
-300.0;2021-10-15;13:26:14.521315216
22.5;2021-10-15;13:26:20.287747267
22.5;2021-10-15;13:26:24.502503082
22.5;2021-10-15;13:26:27.348460460
22.5;2021-10-15;13:26:31.674232357
22.5;2021-10-15;13:26:34.997710424
22.5;2021-10-15;13:26:40.280462677
-300.0;2021-10-15;13:26:43.579423058
22.5;2021-10-15;13:26:46.491320662
22.5;2021-10-15;13:26:51.309718134
22.5;2021-10-15;13:26:56.239566808
22.5;2021-10-15;13:27:00.069937423
22.5;2021-10-15;13:27:02.450012682
22.5;2021-10-15;13:27:05.768673919
22.5;2021-10-15;13:27:09.596767351
22.5;2021-10-15;13:27:18.157658227
22.5;2021-10-15;13:27:21.958298204
22.5;2021-10-15;13:27:25.238895709
22.5;2021-10-15;13:27:28.049253699
22.5;2021-10-15;13:27:33.778490665
22.5;2021-10-15;13:27:36.118280680
22.5;2021-10-15;13:27:41.349171981
22.5;2021-10-15;13:27:43.658030950
22.5;2021-10-15;13:27:47.905782588
22.5;2021-10-15;13:27:52.638624142
22.5;2021-10-15;13:27:55.927460575
22.75;2021-10-15;13:27:59.805812916
-300.0;2021-10-15;13:28:03.667041179
22.75;2021-10-15;13:28:06.970112780
22.75;2021-10-15;13:28:10.779643804
22.75;2021-10-15;13:28:14.080914832
22.75;2021-10-15;13:28:16.968334151
22.75;2021-10-15;13:28:20.257865236
-300.0;2021-10-15;13:28:25.545643195
22.5;2021-10-15;13:28:28.386330076
22.5;2021-10-15;13:28:31.659712350
22.5;2021-10-15;13:28:37.499764448
22.5;2021-10-15;13:28:40.350418138
22.5;2021-10-15;13:28:45.156995703
22.5;2021-10-15;13:28:47.939626119
22.5;2021-10-15;13:28:50.757128023
22.5;2021-10-15;13:28:54.098495383
-300.0;2021-10-15;13:28:58.246301009
22.5;2021-10-15;13:29:01.555316838
22.5;2021-10-15;13:29:05.367834714
22.5;2021-10-15;13:29:09.635777681
22.5;2021-10-15;13:29:13.366569481
-300.0;2021-10-15;13:29:16.657134877
22.5;2021-10-15;13:29:21.957563842
22.5;2021-10-15;13:29:27.616833647
22.5;2021-10-15;13:29:32.465073230
22.5;2021-10-15;13:29:35.324674622
22.5;2021-10-15;13:29:39.574876618
-300.0;2021-10-15;13:29:41.954480982
22.5;2021-10-15;13:29:47.637194251
22.5;2021-10-15;13:29:51.484673447
22.5;2021-10-15;13:29:54.344051400
22.5;2021-10-15;13:29:57.644153331
22.5;2021-10-15;13:30:00.917513431
22.5;2021-10-15;13:30:04.735394612
22.5;2021-10-15;13:30:08.046644481
22.5;2021-10-15;13:30:11.305874573
22.5;2021-10-15;13:30:16.146152888
22.5;2021-10-15;13:30:20.416532082
22.5;2021-10-15;13:30:23.225486460
22.5;2021-10-15;13:30:27.906158022
22.5;2021-10-15;13:30:30.225479107
22.5;2021-10-15;13:30:33.505596026
22.5;2021-10-15;13:30:37.807858457
22.5;2021-10-15;13:30:41.055563883
22.5;2021-10-15;13:30:44.326178247
-300.0;2021-10-15;13:30:47.605919028
22.5;2021-10-15;13:30:51.365774706
22.5;2021-10-15;13:30:56.064735620
22.5;2021-10-15;13:31:04.155684058
22.5;2021-10-15;13:31:07.915566172
22.5;2021-10-15;13:31:09.755143981
22.5;2021-10-15;13:31:15.337628190
22.5;2021-10-15;13:31:21.127570585
22.5;2021-10-15;13:31:23.492592097
22.5;2021-10-15;13:31:28.814362421
22.5;2021-10-15;13:31:31.654228512
22.5;2021-10-15;13:31:35.906804363
22.5;2021-10-15;13:31:40.162531464
22.5;2021-10-15;13:31:43.528656495
-300.0;2021-10-15;13:31:45.886571818
22.5;2021-10-15;13:31:51.667543099
22.5;2021-10-15;13:31:54.504520035
22.5;2021-10-15;13:31:57.794152115
-300.0;2021-10-15;13:32:00.534711965
22.5;2021-10-15;13:32:03.834272157
22.5;2021-10-15;13:32:08.664025947
22.5;2021-10-15;13:32:12.813717665
22.5;2021-10-15;13:32:15.162499683
22.5;2021-10-15;13:32:18.343010749
22.5;2021-10-15;13:32:23.155273542
-300.0;2021-10-15;13:32:25.964535040
22.5;2021-10-15;13:32:30.321809585
22.5;2021-10-15;13:32:36.491722023
22.5;2021-10-15;13:32:40.154084167
22.5;2021-10-15;13:32:44.394288540
22.5;2021-10-15;13:32:47.214487192
22.5;2021-10-15;13:32:50.004151196
22.5;2021-10-15;13:32:54.323237971
22.5;2021-10-15;13:32:58.993893039
22.5;2021-10-15;13:33:01.331390225
22.5;2021-10-15;13:33:06.133422273
-300.0;2021-10-15;13:33:09.546442026
22.5;2021-10-15;13:33:17.633111157
22.5;2021-10-15;13:33:22.022588930
22.5;2021-10-15;13:33:24.805745848
22.5;2021-10-15;13:33:27.631355250
22.5;2021-10-15;13:33:31.991323843
22.5;2021-10-15;13:33:35.291378367
22.5;2021-10-15;13:33:38.614681598
22.5;2021-10-15;13:33:44.320749711
22.5;2021-10-15;13:33:46.212238016
-300.0;2021-10-15;13:33:50.832060206
-300.0;2021-10-15;13:33:57.050376120
22.5;2021-10-15;13:34:02.802852200
22.5;2021-10-15;13:34:05.662692626
22.5;2021-10-15;13:34:09.911149867
22.5;2021-10-15;13:34:12.351979397
22.5;2021-10-15;13:34:16.081157748
-300.0;2021-10-15;13:34:18.892521137
22.5;2021-10-15;13:34:22.711193837
22.5;2021-10-15;13:34:26.490829865
22.5;2021-10-15;13:34:30.750113823
22.5;2021-10-15;13:34:35.560661286
22.5;2021-10-15;13:34:37.413571582
22.5;2021-10-15;13:34:44.889878522
22.5;2021-10-15;13:34:48.519551017
22.5;2021-10-15;13:34:51.860516035
22.5;2021-10-15;13:34:55.601597292
22.5;2021-10-15;13:34:58.433452992
22.5;2021-10-15;13:35:01.723818394
22.5;2021-10-15;13:35:05.530183585
22.5;2021-10-15;13:35:11.189692387
22.5;2021-10-15;13:35:14.379432516
22.5;2021-10-15;13:35:18.171967614
22.5;2021-10-15;13:35:23.839505501
22.5;2021-10-15;13:35:29.491107619
22.5;2021-10-15;13:35:31.359079123
22.5;2021-10-15;13:35:36.530607037
22.5;2021-10-15;13:35:40.780517417
22.5;2021-10-15;13:35:44.090630118
22.5;2021-10-15;13:35:46.489658069
22.5;2021-10-15;13:35:50.292421963
22.5;2021-10-15;13:35:55.831483786
22.5;2021-10-15;13:35:59.039377958
22.5;2021-10-15;13:36:04.749017598
22.5;2021-10-15;13:36:07.642279273
22.5;2021-10-15;13:36:10.928195874
22.5;2021-10-15;13:36:15.300044573
22.5;2021-10-15;13:36:18.090855686
22.5;2021-10-15;13:36:22.949922256
22.5;2021-10-15;13:36:26.718202370
22.5;2021-10-15;13:36:29.511053663
22.5;2021-10-15;13:36:33.288026539
-300.0;2021-10-15;13:36:37.430472266
22.5;2021-10-15;13:36:41.241258528
22.5;2021-10-15;13:36:45.478637600
22.5;2021-10-15;13:36:48.759974533
22.5;2021-10-15;13:36:53.119699732
22.5;2021-10-15;13:36:55.919208804
22.5;2021-10-15;13:36:58.799967571
22.5;2021-10-15;13:37:04.073093373
22.5;2021-10-15;13:37:05.948518641
22.5;2021-10-15;13:37:10.560791072
22.5;2021-10-15;13:37:15.377963086
22.5;2021-10-15;13:37:18.719188223
22.5;2021-10-15;13:37:21.547692075
22.5;2021-10-15;13:37:27.708900937
22.5;2021-10-15;13:37:31.508555444
22.5;2021-10-15;13:37:36.530945767
22.5;2021-10-15;13:37:42.200112927
