Temperature;Date;Time
27.5;2021-10-15;13:27:48.896374535
27.5;2021-10-15;13:27:51.696846521
27.5;2021-10-15;13:27:55.456655319
28.5;2021-10-15;13:27:59.303849153
28.5;2021-10-15;13:28:03.176111172
28.5;2021-10-15;13:28:07.466559142
28.75;2021-10-15;13:28:10.298050800
28.5;2021-10-15;13:28:13.138101747
28.5;2021-10-15;13:28:18.378110326
28.5;2021-10-15;13:28:21.237684580
-300.0;2021-10-15;13:28:25.049497837
-300.0;2021-10-15;13:28:29.339344177
28.75;2021-10-15;13:28:33.595454643
28.75;2021-10-15;13:28:35.455703353
-300.0;2021-10-15;13:28:39.338198384
28.75;2021-10-15;13:28:44.185780943
28.75;2021-10-15;13:28:48.437192600
-300.0;2021-10-15;13:28:51.728767155
28.75;2021-10-15;13:28:56.035941164
28.75;2021-10-15;13:28:57.887204071
-300.0;2021-10-15;13:29:02.028504557
28.75;2021-10-15;13:29:07.313498831
28.75;2021-10-15;13:29:11.047246332
28.75;2021-10-15;13:29:13.837552646
28.75;2021-10-15;13:29:17.144810509
28.75;2021-10-15;13:29:20.446721731
28.75;2021-10-15;13:29:24.232548649
28.75;2021-10-15;13:29:27.144568157
28.75;2021-10-15;13:29:30.927537356
28.75;2021-10-15;13:29:35.828220741
28.75;2021-10-15;13:29:40.046111949
28.75;2021-10-15;13:29:43.876119753
28.75;2021-10-15;13:29:46.667918480
28.75;2021-10-15;13:29:49.977814499
28.75;2021-10-15;13:29:53.352006273
28.75;2021-10-15;13:29:58.586687046
28.75;2021-10-15;13:30:01.488428583
28.75;2021-10-15;13:30:05.227467710
28.75;2021-10-15;13:30:08.527557923
28.75;2021-10-15;13:30:12.344459191
-300.0;2021-10-15;13:30:15.147583230
-300.0;2021-10-15;13:30:18.496974944
28.75;2021-10-15;13:30:22.258329570
28.75;2021-10-15;13:30:27.435694977
28.75;2021-10-15;13:30:30.703919282
28.75;2021-10-15;13:30:34.493840124
28.75;2021-10-15;13:30:38.277523414
28.75;2021-10-15;13:30:41.524900492
-300.0;2021-10-15;13:30:44.814148372
28.75;2021-10-15;13:30:49.523419138
28.75;2021-10-15;13:30:52.814865090
28.75;2021-10-15;13:30:57.033679317
-300.0;2021-10-15;13:31:00.405696289
29.0;2021-10-15;13:31:02.700891987
28.75;2021-10-15;13:31:06.483843181
28.75;2021-10-15;13:31:10.695433720
28.75;2021-10-15;13:31:16.883662895
28.75;2021-10-15;13:31:20.646952234
-300.0;2021-10-15;13:31:23.982808224
28.75;2021-10-15;13:31:27.827167591
29.0;2021-10-15;13:31:30.675311541
29.0;2021-10-15;13:31:34.473216410
28.75;2021-10-15;13:31:39.192607777
-300.0;2021-10-15;13:31:42.508316890
29.0;2021-10-15;13:31:47.913190407
28.75;2021-10-15;13:31:51.182979776
29.0;2021-10-15;13:31:58.265250065
29.0;2021-10-15;13:32:01.024200488
28.75;2021-10-15;13:32:05.333014646
29.0;2021-10-15;13:32:09.134697726
29.0;2021-10-15;13:32:10.974338281
29.0;2021-10-15;13:32:16.104513316
28.75;2021-10-15;13:32:20.272738457
-300.0;2021-10-15;13:32:22.192383892
29.0;2021-10-15;13:32:27.983608771
28.75;2021-10-15;13:32:31.268829541
28.75;2021-10-15;13:32:35.444124453
28.75;2021-10-15;13:32:39.682478866
29.0;2021-10-15;13:32:43.454097726
28.75;2021-10-15;13:32:46.744433245
28.75;2021-10-15;13:32:51.964239592
28.75;2021-10-15;13:32:53.851991348
28.75;2021-10-15;13:32:58.054314209
28.75;2021-10-15;13:33:03.331239114
-300.0;2021-10-15;13:33:06.681668683
29.0;2021-10-15;13:33:10.512694702
-300.0;2021-10-15;13:33:13.301378293
29.0;2021-10-15;13:33:16.103711808
-300.0;2021-10-15;13:33:20.962831692
-300.0;2021-10-15;13:33:23.852686500
29.0;2021-10-15;13:33:29.081645600
28.75;2021-10-15;13:33:32.480896015
29.0;2021-10-15;13:33:36.251777757
29.0;2021-10-15;13:33:40.061982734
29.0;2021-10-15;13:33:42.852918697
28.75;2021-10-15;13:33:48.155415733
29.0;2021-10-15;13:33:51.314502103
29.0;2021-10-15;13:33:54.182908561
29.0;2021-10-15;13:33:59.010949335
28.75;2021-10-15;13:34:01.362867798
-300.0;2021-10-15;13:34:07.983012537
28.75;2021-10-15;13:34:13.762152991
29.0;2021-10-15;13:34:16.553865546
29.0;2021-10-15;13:34:19.362559578
29.0;2021-10-15;13:34:23.182918518
29.0;2021-10-15;13:34:25.973719302
-300.0;2021-10-15;13:34:30.250261576
29.0;2021-10-15;13:34:33.611494750
29.0;2021-10-15;13:34:38.382052976
29.0;2021-10-15;13:34:41.084301777
-300.0;2021-10-15;13:34:44.400594751
-300.0;2021-10-15;13:34:48.033741022
28.75;2021-10-15;13:34:50.381950369
29.0;2021-10-15;13:34:55.131721101
-300.0;2021-10-15;13:34:58.901098692
29.0;2021-10-15;13:35:02.691887625
29.0;2021-10-15;13:35:06.961790594
29.0;2021-10-15;13:35:10.693510531
29.0;2021-10-15;13:35:14.850868668
29.0;2021-10-15;13:35:17.699241860
29.0;2021-10-15;13:35:21.491233009
-300.0;2021-10-15;13:35:24.819140148
29.0;2021-10-15;13:35:27.671147019
-300.0;2021-10-15;13:35:31.819210589
28.75;2021-10-15;13:35:36.059352787
29.0;2021-10-15;13:35:38.860630854
29.0;2021-10-15;13:35:44.579005750
29.0;2021-10-15;13:35:48.439513370
29.0;2021-10-15;13:35:52.190390769
-300.0;2021-10-15;13:35:55.341101708
29.0;2021-10-15;13:36:00.039879715
28.75;2021-10-15;13:36:03.301468527
29.0;2021-10-15;13:36:08.110654968
29.0;2021-10-15;13:36:11.971868270
29.0;2021-10-15;13:36:14.340532849
-300.0;2021-10-15;13:36:19.540930419
29.0;2021-10-15;13:36:23.928614671
29.0;2021-10-15;13:36:27.221131931
29.0;2021-10-15;13:36:30.488534649
-300.0;2021-10-15;13:36:34.078597647
29.0;2021-10-15;13:36:35.951808678
29.0;2021-10-15;13:36:41.721717110
29.0;2021-10-15;13:36:44.990475515
29.0;2021-10-15;13:36:49.229926988
29.0;2021-10-15;13:36:52.647802846
28.75;2021-10-15;13:36:56.959881359
-300.0;2021-10-15;13:36:59.270554822
29.0;2021-10-15;13:37:02.599997222
-300.0;2021-10-15;13:37:06.489218811
29.0;2021-10-15;13:37:11.539752838
28.75;2021-10-15;13:37:13.439085617
29.0;2021-10-15;13:37:17.727799164
28.75;2021-10-15;13:37:22.530064987
29.0;2021-10-15;13:37:25.858958313
-300.0;2021-10-15;13:37:28.668519288
-300.0;2021-10-15;13:37:31.980481033
29.0;2021-10-15;13:37:37.018245478
29.0;2021-10-15;13:37:39.797683829
-300.0;2021-10-15;13:37:43.138616435
-300.0;2021-10-15;13:37:45.448905129
-300.0;2021-10-15;13:37:50.290869105
29.0;2021-10-15;13:37:53.088088203
29.0;2021-10-15;13:37:56.878182149
-300.0;2021-10-15;13:38:00.648616242
29.0;2021-10-15;13:38:05.936997324
29.0;2021-10-15;13:38:08.790543461
-300.0;2021-10-15;13:38:13.528347867
29.0;2021-10-15;13:38:17.357306207
28.75;2021-10-15;13:38:21.197780957
29.0;2021-10-15;13:38:24.038116374
-300.0;2021-10-15;13:38:28.791312101
29.0;2021-10-15;13:38:32.638040036
29.0;2021-10-15;13:38:36.958113274
29.0;2021-10-15;13:38:40.218743732
-300.0;2021-10-15;13:38:43.027370146
29.0;2021-10-15;13:38:46.345997703
29.0;2021-10-15;13:38:51.146230209
29.0;2021-10-15;13:38:54.926465369
-300.0;2021-10-15;13:38:58.288731136
29.0;2021-10-15;13:39:01.666154861
29.0;2021-10-15;13:39:05.940313652
29.0;2021-10-15;13:39:08.797857468
-300.0;2021-10-15;13:39:13.046648204
29.0;2021-10-15;13:39:15.879086316
29.0;2021-10-15;13:39:21.070199271
29.0;2021-10-15;13:39:23.397689615
-300.0;2021-10-15;13:39:28.615710848
28.75;2021-10-15;13:39:32.446782690
29.0;2021-10-15;13:39:35.255516975
-300.0;2021-10-15;13:39:40.417232847
-300.0;2021-10-15;13:39:42.257801882
29.0;2021-10-15;13:39:46.968944041
29.0;2021-10-15;13:39:51.855471627
29.0;2021-10-15;13:39:53.725383395
29.0;2021-10-15;13:39:57.820549797
29.0;2021-10-15;13:40:02.618933195
29.0;2021-10-15;13:40:05.876990833
29.0;2021-10-15;13:40:09.178606577
29.0;2021-10-15;13:40:14.396879229
29.0;2021-10-15;13:40:20.886904736
29.0;2021-10-15;13:40:24.127737140
29.0;2021-10-15;13:40:27.954687211
29.0;2021-10-15;13:40:31.738332519
29.0;2021-10-15;13:40:35.476063991
29.0;2021-10-15;13:40:37.326781162
29.0;2021-10-15;13:40:42.144599946
29.0;2021-10-15;13:40:46.836320700
29.0;2021-10-15;13:40:49.184269707
29.0;2021-10-15;13:40:54.217075589
29.0;2021-10-15;13:40:57.466309695
29.0;2021-10-15;13:40:59.775479729
-300.0;2021-10-15;13:41:04.105551493
29.0;2021-10-15;13:41:07.415856301
29.0;2021-10-15;13:41:12.154946786
29.0;2021-10-15;13:41:14.465743497
-300.0;2021-10-15;13:41:21.484444348
